MDH,2019,2020,2021,2022,2023,2024,2025
11-15 21,0.30663474818511,0.0236744699424773,0.364618643505462,0.166986336355318,0.598141911407844,0.00016611196657104,0.609971244353849
11-15 22,0.314405673816676,0.057881103475593,0.447139958382291,0.23358763874422,0.62078862198575,0,0.507840000278988
11-15 23,0.345844345190572,0.167823541214649,0.441241889546511,0.360181925614661,0.566511234110147,0.109159942591895,0.495986316539277
11-16 00,0.30314990235201,0.32625070949097,0.413963457494813,0.455369295036569,0.442852383583912,0.40699691746906,0.418852617594728
11-16 01,0.353091668328833,0.366268417113199,0.425298741752657,0.500888568293613,0.468904334051441,0.37657060717777,0.465394079081615
11-16 02,0.2983148357653,0.0853084883886892,0.418408509096297,0.517819983077662,0.509816949688667,0.379653639999744,0.4380098639648
11-16 03,0.347498642817482,0.12756877398854,0.461602400007875,0.488602695404883,0.498048491497154,0.34246378497358,0.454762144109395
11-16 04,0.58423893788664,0.258744232128849,0.42849223849706,0.478185002891683,0.520861964147956,0.35485401681032,0.508743843980685
11-16 05,0.322234688849038,0.262159280861059,0.41085143565798,0.49181431634298,0.48825066640422,0.377383864073452,0.503152048030265
11-16 06,0.311600733902813,0.247590915583575,0.377826534504287,0.416189104002153,0.453154874486587,0.405440435336813,0.477869352216997
11-16 07,0.270946930092553,0.262867776718075,0.336750621418787,0.42218739011771,0.356208589315915,0.406903523075055,0.402278021469905
11-16 08,0.294645791073557,0.292958620771683,0.339817605428483,0.407490039647741,0.368653616685495,0.403826828962229,0.352015657344597
11-16 09,0.301741704652748,0.330097204743881,0.334580649606209,0.386156942466868,0.38037258360871,0.403067837487611,0.358368955106381
11-16 10,0.294950212908385,0.321090153980286,0.316841359514255,0.394013813278292,0.38031753007432,0.398139822904315,0.358777122672933
11-16 11,0.272750610657544,0.325211025406692,0.306820895763523,0.402048318984146,0.380258715357012,0.385177964965005,0.363697845498307
11-16 12,0.305765523003337,0.331937564739322,0.327247822599357,0.459458861408824,0.411852397282914,0.401235292178109,0.376468778575019
11-16 13,0.283012729232772,0.341554879970171,0.413592152341366,0.468840798382439,0.533072046717902,0.376027307186521,0.3952102365835
11-16 14,0.284239766639262,0.386554540576245,0.59624851419483,0.569492359313928,0.635782827346748,0.383473076634971,0.398272862385121
11-16 15,0.318953263932587,0.344586755781314,0.66375,0.415389946589381,0.644011947314455,0.248412719504918,0.403709108649858
11-16 16,0.27149153055876,0.268531846435728,0.427534010171912,0.290890316109241,0.389228699493884,0,0.330460574901
11-16 17,0.222821232882644,0.259242174798659,0.372517337958852,0.192207256750847,0.329271913162813,0,0.309970156301165
11-16 18,0.217633286711442,0.289303760938332,0.287528644522272,0.184690805813793,0.382230348578457,0,0.310460522411936
11-16 19,0.208694856196791,0.291329665850499,0.253175743125507,0.142754538650268,0.390157288961954,0,0.308501012627599
11-16 20,0.227853694916082,0.302514698052814,0.152248391416613,0.0628698247626144,0.355228532997812,0,0.26602319962959
11-16 21,0.235378858927577,0.287719623109545,0.135123045444112,0.0127998532944838,0.307506980378377,0,0.319235666104101
11-16 22,0.22604817325314,0.272543509858744,0.116748292585081,0.0642190819765289,0.321598658082363,0,0.356237649019313
11-16 23,0.277234244690921,0.291261133005907,0.298874064145237,0.393856543742115,0.460802679845882,0.0632840541537232,0.375598092849666
11-17 00,0.323539976319675,0.314045048057295,0.356723162034872,0.507756424132243,0.485296194722083,0.412781355078736,0.470628299098601
11-17 01,0.350044560876701,0.452596026795247,0.401249857857825,0.533232969190661,0.469695960829702,0.494273961473158,0.483547255765282
11-17 02,0.327431652314328,0.456943206423424,0.414187668403525,0.530972686018279,0.448761154259873,0.503394475659507,0.51020901158588
11-17 03,0.322820195896578,0.441903355933779,0.398481832769715,0.501776868312902,0.464285861869973,0.570355396453349,0.478852443238126
11-17 04,0.332695659597736,0.410751305408064,0.425330126429795,0.560041147113155,0.485619810166796,0.607263826376956,0.500145345880075
11-17 05,0.33396398060343,0.36459259861233,0.428760632203657,0.563776744637976,0.4527860523024,0.66375,0.484440771799724
11-17 06,0.31462561048532,0.366341062515974,0.419373678978779,0.468633676755714,0.429240658145542,0.66375,0.432297426547156
11-17 07,0.309226395059707,0.362754128435292,0.45965457459814,0.475718682104496,0.392891102124213,0.66375,0.410489374649086
11-17 08,0.266274642320014,0.321712494582332,0.377865928863548,0.46223446093666,0.420962330039103,0.662822772907005,0.437473299423646
11-17 09,0.315436502244129,0.464110518762559,0.343699819487149,0.418910373751861,0.410454973287614,0.534287153056103,0.43993222836439
11-17 10,0.257603936817168,0.311408823449183,0.347202865010896,0.42909728406262,0.424485447751881,0.436922132254835,0.42554718580418
11-17 11,0.258441244853697,0.295628099588106,0.339009084360727,0.444251486516488,0.440368219421895,0.445366700940635,0.404944073941115
11-17 12,0.255800461914947,0.330293798247555,0.369699068867728,0.475733030447297,0.47804667604621,0.482462244001629,0.378096318631878
11-17 13,0.263428564926232,0.341716450313543,0.379317245380459,0.500888136900334,0.537830347261015,0.550347577731055,0.392282235267317
11-17 14,0.265523124041327,0.36423844619763,0.423745962595898,0.475636827753142,0.645616293515338,0.581769382825285,0.468989624891503
11-17 15,0.242849239428736,0.299433891870922,0.409711541240037,0.388477447583928,0.406400868197107,0.314276827169568,0.613064581587623
11-17 16,0.110194174287666,0.148320537735763,0.304770878354578,0.332731439966036,0.256868644027004,0.0737642879871236,0.66375
11-17 17,0.052139365484986,0.250247209181091,0.330431476999313,0.17427542073525,0.233760016758382,0.026436884092952,0.66375
11-17 18,0.177915320103634,0.208809704824225,0.314809878324726,0.179166454267934,0.231311238367187,0,0.66375
11-17 19,0.180766161659603,0.239151361312243,0.290872999402967,0.195092951922435,0.255484738254276,0,0.644210456371691
11-17 20,0.18395646936802,0.312144036776495,0.177370886832443,0.125505100565694,0.256940401636617,0,0.660078624769548
11-17 21,0.171337989207551,0.293608773136853,0.0110047672169318,0.222523902385168,0.242327640782296,0,0.66375
11-17 22,0.183318524535246,0.279075119643328,0.176976408101734,0.334532523746363,0.291348338483664,0,0.66375
11-17 23,0.235664996076242,0.40037899732981,0.360807100122392,0.455291674818564,0.485806742960885,0.232616570652605,0.629417195657362
11-18 00,0.318755154914125,0.369892120361643,0.415456139407146,0.497187168125419,0.516847042175262,0.562158199758759,0.655481319993917
11-18 01,0.332826068739274,0.378076414731208,0.439918930087465,0.54044672539428,0.501564601483295,0.543043628224,0.630678706831148
11-18 02,0.343551957164809,0.366344330921776,0.458137957133049,0.543350094332302,0.489729203026017,0.501887275620919,0.460209652843382
11-18 03,0.370595101079816,0.339901319486329,0.465446510582405,0.534838858272046,0.542203843136789,0.576227628726992,0.481889061547512
11-18 04,0.340702683340455,0.315002560927929,0.466269669691633,0.539241078354385,0.553819103931683,0.565547643017489,0.49026620993656
11-18 05,0.358967793104304,0.297422540833306,0.42074454476253,0.503608482521784,0.514166376891261,0.493400219702319,0.495436454122857
11-18 06,0.312681962957445,0.293705184443185,0.369700051643333,0.502049785868521,0.509675109969455,0.482443412939088,0.469151647899692
11-18 07,0.280116867650581,0.261459111835824,0.370062495059554,0.459792868465987,0.4896260317399,0.476073095151358,0.404925714642945
11-18 08,0.301966639301073,0.295224091731743,0.356894445985149,0.464948439757708,0.442099732665414,0.487063345333506,0.434639394284644
11-18 09,0.302863172754182,0.278527004370331,0.359418210147298,0.466601108981041,0.441247490047479,0.452627380928939,0.450706820425167
11-18 10,0.293575320991326,0.296436082175387,0.353010697024409,0.466788357133516,0.43155204140785,0.473951118519696,0.404671780991096
11-18 11,0.296322204521956,0.288529415219903,0.361257146753471,0.494752794260578,0.442020267994735,0.49556547361181,0.414495688819323
11-18 12,0.299535061436774,0.300738678519155,0.362781425460096,0.517174589842595,0.461305832365459,0.491047095519873,0.406868472469191
11-18 13,0.297091298813976,0.317173707964662,0.37252215411925,0.562161051914049,0.469267955023219,0.553098568910856,0.470175326405474
11-18 14,0.384611344619689,0.338004544216241,0.4044355421597,0.66375,0.472479730103468,0.66375,0.513536311853471
11-18 15,0.346337537537478,0.305511363019014,0.380815713030867,0.484796347608346,0.401842472927441,0.446474932907807,0.454569398487036
11-18 16,0.227433412198861,0.374220783251255,0.328779645267996,0.350480816481849,0.262153423672327,0.0315438659168844,0.38542107321986
11-18 17,0.253369511143295,0.265147819920239,0.302076390831482,0.404537144770295,0.217861962603845,0.00556887903291597,0.281884893944904
11-18 18,0.328565261626162,0.213044215547211,0.187325318625078,0.39712333199937,0.212037712304972,0,0.314322533306655
11-18 19,0.345717473554739,0.203705060657624,0.193973935428679,0.367726536293568,0.214868715367961,0,0.373916120107133
11-18 20,0.328785693400903,0.213789978207827,0.229799231449325,0.336644769275265,0.182256837861457,0,0.305473584856165
11-18 21,0.379791397316335,0.202329908037071,0.290535858134702,0.322081832697079,0.0903882729610677,0,0.329480619490148
11-18 22,0.353433683082808,0.154255339934895,0.309662449942214,0.345359210479944,0.0997419116911369,0,0.270849951597912
11-18 23,0.346405498703005,0.198340466910833,0.408631651876855,0.38306482611726,0.36616082179018,0.159373658507768,0.359766656542177
11-19 00,0.492789263631638,0.305979880705154,0.388650467043656,0.510670927850335,0.475003925824,0.568753221691173,0.482842696942747
11-19 01,0.451500434300039,0.33637587914197,0.406655459700797,0.540868827396467,0.452831445569162,0.641290337598915,0.479546741706192
11-19 02,0.482350553154369,0.340873169891707,0.447484227578782,0.551952778707378,0.425168628665375,0.579778191204312,0.473847570971298
11-19 03,0.41261780735462,0.299340863754012,0.424241114710758,0.519101330628708,0.439346887738814,0.641138638914597,0.490385774158223
11-19 04,0.124380124774903,0.290726651831229,0.386584133551222,0.542060511997372,0.468523418756021,0.66375,0.473756724984068
11-19 05,0.302935070667987,0.294210077011171,0.373625137789625,0.545229897270239,0.415111669404824,0.66375,0.505206886521536
11-19 06,0.384851738843666,0.294608362228302,0.354291326430339,0.527472572339129,0.38151927499902,0.540720064152515,0.452333406673727
11-19 07,0.345362234280317,0.244221676321895,0.344432703111848,0.4926069113587,0.339020110822525,0.524331149906746,0.416138253157838
11-19 08,0.282279044422538,0.286731496360617,0.342778823231073,0.436930419245155,0.305356381926666,0.452843576618904,0.475411679235113
11-19 09,0.246514061358419,0.281549579142859,0.331474914939774,0.417143423680634,0.325807894074182,0.451126642262506,0.409298313330774
11-19 10,0.223610978674279,0.26169890139851,0.32878289741919,0.412009712953028,0.250356856795616,0.451332576704616,0.41426264340044
11-19 11,0.208482847338136,0.229164498695204,0.337381725582376,0.372766728910239,0.228698095553741,0.492306625055541,0.40986638726589
11-19 12,0.220621473044217,0.279501522704392,0.358480293515258,0.457063753115156,0.280109655015379,0.517245355766941,0.43230815671306
11-19 13,0.253176741582664,0.299773099784127,0.359499714478989,0.493476533457136,0.320010459107891,0.561782543162961,0.503015551429598
11-19 14,0.250919244856296,0.318682329281837,0.385795296081797,0.561548675605612,0.365646315433408,0.639403789246819,0.627547359900581
11-19 15,0.277778057341595,0.304876928572019,0.365291353115832,0.350315674154263,0.247473928979049,0.353546089074345,0.549568516841801
11-19 16,0.423083663510096,0.123158449777459,0.264356599818588,0.240865372526263,0.0603175647100811,0.0641017420940343,0.335832921138246
11-19 17,0.280778696241544,0.0377046210190745,0.241236613467055,0.173139274185269,0.00443163879170028,0,0.320020019813159
11-19 18,0.348642426316705,0.080669830889964,0.249120535168388,0.21446201174038,0,0,0.330106270689649
11-19 19,0.269869097337933,0.0972317244490763,0.253659168298499,0.199319284225996,0,0,0.291052834004679
11-19 20,0.228649745787294,0.150115618571181,0.292068755894778,0.0392677954989862,0,0,0.28760436413711
11-19 21,0.247072786303388,0.153357772534726,0.322409284448412,0.00281834149474812,0,0,0.336898466490026
11-19 22,0.236645961895851,0.171203933950539,0.372881552038738,0.020983939362383,0,0,0.348827077241589
11-19 23,0.255787486188415,0.267760342764137,0.362808181569223,0.348898276951827,0.180739392423036,0.224143650843145,0.405059826969539
11-20 00,0.212694721357,0.342455272826845,0.346285023030722,0.425564853739024,0.388455163468124,0.653695301403888,0.531824224075512
11-20 01,0.326545133793214,0.430102819798905,0.371813658752918,0.419069839015592,0.365674985017711,0.647146998514606,0.530934153615923
11-20 02,0.35940069894291,0.38218863490975,0.369475919244814,0.417980668491856,0.349417465055937,0.654798359339529,0.488005642827313
11-20 03,0.299976253204036,0.358574079177678,0.366393168988586,0.464534179849506,0.327531321204555,0.603902648618288,0.522704250787126
11-20 04,0.277121646931811,0.331450740712108,0.415943442571021,0.513293602464113,0.324927130212083,0.399418428837515,0.543929352799473
11-20 05,0.295453674762267,0.325949166665683,0.372561578443257,0.515331658524826,0.336802402942615,0.595346203147306,0.54320104928996
11-20 06,0.302869976799296,0.31248736897454,0.360674474966628,0.52088402413944,0.307098214644891,0.577346466649174,0.520747868233964
11-20 07,0.303376361010286,0.297544128182764,0.308779739657293,0.461307768072209,0.327423723256227,0.545334457655139,0.477487836975861
11-20 08,0.257619163911598,0.306878086912827,0.334646081727202,0.47785002369001,0.37324543265809,0.563356760526698,0.463702599859965
11-20 09,0.240552808511805,0.298452106748213,0.330325683759729,0.519001796496502,0.35763799623354,0.528872261432082,0.419264378810871
11-20 10,0.23761971615844,0.290910064040858,0.335282457641049,0.51399083513231,0.352005258757806,0.549941445793799,0.411355266348465
11-20 11,0.218637346121984,0.306668544900328,0.353459529487288,0.479539805554003,0.335707698369638,0.587543124846229,0.397802780626367
11-20 12,0.218758064485984,0.31154061534894,0.386172204476795,0.485714991122486,0.391350683080225,0.596689597400071,0.544228278704573
11-20 13,0.250781725671897,0.346220544271901,0.34975556956172,0.470828658760797,0.413588181958487,0.576391759152408,0.557466117302702
11-20 14,0.290805879958988,0.349828735278631,0.364356712279907,0.476334749212299,0.485780888175131,0.639266384182391,0.590374840143395
11-20 15,0.39099315572917,0.349997286801486,0.410906323361139,0.27811418937151,0.326773736710632,0.519421440332671,0.531173129598231
11-20 16,0.442557459418832,0.279982600022578,0.263128476051254,0.166832071228192,0.0666891501792717,0.139962950748962,0.40828062389845
11-20 17,0.235477137494706,0.283058933565251,0.185655819957102,0.102452440237411,0.00129253896813543,0.097328900177165,0.402402666697681
11-20 18,0.36779063268183,0.278480243574518,0.0548669580033163,0.0714781500641994,0.00210826709064053,0.0565536292053518,0.347972320500403
11-20 19,0.199882608355713,0.282461181138961,0.0885934043398674,0.0260447228582024,0,0.049365185590857,0.405809861633879
11-20 20,0.162382747011217,0.277759095888491,0.0815869666131511,0.0422022428288172,0,0.0116346573180662,0.465773646017483
11-20 21,0.244733684635475,0.298921008735216,0.178100708236715,0.00758854208517305,0,0.0180632066653559,0.43765731780949
11-20 22,0.38451182667003,0.353755166131702,0.300371108518231,0.0124970787785566,0,0.00588779805870018,0.410295688030192
11-20 23,0.508263542809312,0.363070629101382,0.385439881967862,0.351946032385776,0.272040225384176,0.301747643929809,0.468668790543584
11-21 00,0.304064417298787,0.374108143477361,0.4170513720478,0.449758721652611,0.536178400160963,0.59072483873973,0.492617915980272
11-21 01,0.353831582857897,0.42486905806469,0.397606144441749,0.466857665100676,0.4467767488664,0.628674245787828,0.460797080887024
11-21 02,0.39347598016319,0.386834878997256,0.41978859234786,0.419818058814842,0.439224758162382,0.655880064450063,0.504213378194706
11-21 03,0.376435042057668,0.39145743584503,0.441464872532153,0.421304528789993,0.45555368107889,0.66375,0.543905959969664
11-21 04,0.439423659690723,0.402264714593524,0.428310855633258,0.454849595914298,0.458902596616427,0.662996284901551,0.495183788448421
11-21 05,0.359803220389905,0.377656507845555,0.490101304401948,0.403628776369144,0.455566153061235,0.662996284901551,0.49281468243383
11-21 06,0.324503223107724,0.36694534845905,0.446508883430497,0.399375281175119,0.442813408478583,0.657790142766553,0.424932418225042
11-21 07,0.279951392738267,0.333256639185556,0.370802788700769,0.387559493195276,0.42032186570376,0.597966614980683,0.396740447636984
11-21 08,0.304583144576899,0.331548908804383,0.416276543267013,0.407071483932242,0.418478891353992,0.547741288402886,0.427030048614618
11-21 09,0.263257719929503,0.326402590446439,0.391311979539872,0.379268521418441,0.402841739361925,0.575742399613182,0.46055112039804
11-21 10,0.278334580868169,0.324680588865246,0.351207320873144,0.370741990222158,0.390060758677785,0.514450041359816,0.403099002898279
11-21 11,0.288155286775535,0.336912930827105,0.359418410942869,0.407578834686403,0.409595264175931,0.478300978799375,0.39451795060004
11-21 12,0.295201024980554,0.351140332554224,0.374047230110803,0.464147898087838,0.434292411806715,0.54428499352823,0.39197823590943
11-21 13,0.287565501613316,0.372356909469731,0.461285794849739,0.464971903481781,0.525492662061277,0.620008059212973,0.420447606138092
11-21 14,0.343344243498673,0.408583280207185,0.508685896228749,0.504381638353329,0.548846823105849,0.66375,0.483793688458592
11-21 15,0.582261162093207,0.331584704010041,0.445348126183952,0.429100501405105,0.249963744858526,0.483153982258425,0.608347779639726
11-21 16,0.281883197736829,0.186144550947092,0.0908423527470879,0.310115809820065,0.0501546127921321,0.174929307595031,0.58776166255679
11-21 17,0.221131942144194,0.158436735372803,0.000655837112936456,0.250218754486837,0.0339411535246966,0.130898980882244,0.526676314210399
11-21 18,0.261619573445975,0.155518477959055,0,0.253851755394995,0.125118516686666,0.177525597262516,0.519577250108218
11-21 19,0.21655268996161,0.1884810727329,0,0.288567504025247,0.133602511378214,0.159242970616678,0.489978474815996
11-21 20,0.246010472279129,0.175918275140873,0.000122640274876358,0.261107267885615,0.118655899729064,0.151557837685041,0.491624386990509
11-21 21,0.210924849605151,0.269751008126644,0.000174550537097297,0.293155548943189,0.119555246500868,0.228933193037269,0.459558911581538
11-21 22,0.219536191884517,0.332675783323514,0.00550333521382552,0.395634528647099,0.0912716903667198,0.14644359146024,0.431590955426134
11-21 23,0.267494720907262,0.340621664070002,0.391780849082123,0.507989658902027,0.388788063472983,0.359074741724318,0.509447333028076
11-22 00,0.282816393572539,0.341749066426682,0.388235556483389,0.468560482831863,0.463911925388934,0.627019581380644,0.519697124098051
11-22 01,0.317603074977265,0.356014755925664,0.374214983646102,0.487141019714728,0.412642108377384,0.608460583426319,0.465243596967599
11-22 02,0.352663895104114,0.390319446091981,0.380501562976274,0.47287547180605,0.424757169847613,0.66375,0.461797307554485
11-22 03,0.401431323661221,0.381972447907106,0.429331765303403,0.479527254742333,0.415887814281545,0.66375,0.503203495256115
11-22 04,0.356744197672461,0.4217057028987,0.522115771358215,0.485248826779293,0.42695294131936,0.598133862977014,0.533344062505445
11-22 05,0.351933927659522,0.399107012684669,0.444938299342174,0.494116897696055,0.404999701181663,0.606238688983114,0.518517401274525
11-22 06,0.366422414963042,0.409362847393649,0.417824682537276,0.488766969138,0.389401972534797,0.566270272855761,0.488713927135697
11-22 07,0.288119078585545,0.352207062917043,0.385945796641127,0.443569400180301,0.3584093756208,0.526962974484862,0.474992790835857
11-22 08,0.283987587824751,0.33885151197459,0.369198166639802,0.466680084607141,0.405706018901697,0.503939308970629,0.426854236120627
11-22 09,0.284975206320979,0.337350400633007,0.365405063005798,0.426073825481991,0.395172819662419,0.508907410091681,0.423233034178683
11-22 10,0.278954031711071,0.333923239398351,0.364521329190133,0.428295283905397,0.388062709955233,0.445766714570409,0.405486500937251
11-22 11,0.279064239145335,0.337942360669774,0.375760204030743,0.394923121798668,0.392202906617927,0.47184238113113,0.39398208558097
11-22 12,0.253123539753799,0.339667226258411,0.370688640264503,0.4073383029911,0.413873666846627,0.458235897688262,0.388726508152582
11-22 13,0.252875314440408,0.312270111505268,0.390775081131136,0.435943321717919,0.431861579200601,0.483420380871754,0.400807671177298
11-22 14,0.357626209690945,0.31474958929401,0.42966440645203,0.459855351434195,0.460398043118162,0.493543413907576,0.41338569736234
11-22 15,0.35305073993203,0.312174553359307,0.385408209704936,0.403441473327285,0.253986366136352,0.375446966801374,0.469479299239672
11-22 16,0.211511248541041,0.183434808914855,0.157461832957235,0.266012908639686,0.0373770896105024,0.218129036698164,0.480911306135396
11-22 17,0.208016535095168,0.0943410112214353,0.191687497007703,0.144231639704971,0.109036385753017,0.152510847949895,0.418153796781006
11-22 18,0.201578683000488,0.0916407995893934,0.279042793632074,0.149481577483035,0.149054728037977,0.160189804781765,0.459040285569028
11-22 19,0.186463995483732,0.067606469439432,0.253498713412192,0.074426827836091,0.139640494987773,0.149900079579537,0.492732350051065
11-22 20,0.197064309732651,0.0765950932645543,0.337944204739319,0.0982943276563551,0.112549730038989,0.149930074673227,0.477770533794705
11-22 21,0.186940460457765,0.140035771017245,0.371787530082555,0.0396353132185152,0.0318615821164021,0.149250919933162,0.459637422458058
11-22 22,0.204124568816492,0.234179986805718,0.465229986123723,0.181106710497421,0.135044006602779,0.00237438509243918,0.46246813355386
11-22 23,0.32280540851699,0.296227144103959,0.573938496434778,0.408301369264587,0.402909626295494,0.315902301525692,0.508661783734735
11-23 00,0.387575645335783,0.338801171912018,0.452844913155572,0.448425557808268,0.443401801374797,0.550049258558847,0.497033543954498
11-23 01,0.495852553200649,0.359236216912406,0.434743290971722,0.451825476481431,0.432641264618702,0.516349950899897,0.500861937032475
11-23 02,0.345657415854505,0.34797890820133,0.470207121586189,0.429377693247473,0.393322824166102,0.474943091195578,0.493919254691346
11-23 03,0.328446899552863,0.370284902719507,0.474298598887025,0.423605835962114,0.409037728215876,0.502898215616423,0.557840690721682
11-23 04,0.36611680454194,0.366993718302411,0.485128835625566,0.452935464539521,0.416833494241047,0.528047341592042,0.517100767593172
11-23 05,0.344142976720581,0.383077915681182,0.463513463639207,0.425788394656426,0.529992380133882,0.50278783792859,0.460023550004953
11-23 06,0.330157379240224,0.373639241921899,0.496394933782471,0.422544347956231,0.542082531394394,0.461220990747202,0.392675686362455
11-23 07,0.279975316097791,0.330141058537946,0.422183320260322,0.396684735580526,0.497248490177194,0.435451423135214,0.378040884186086
11-23 08,0.267898891229308,0.280759431658457,0.390398531760875,0.399015733040519,0.407475575005409,0.438524835777922,0.378616242027499
11-23 09,0.302622964593132,0.3100816286025,0.372497527067342,0.381348767687338,0.382743026014765,0.415997529164093,0.383072050368912
11-23 10,0.281587189169742,0.329034838106624,0.370719999879337,0.390798714633404,0.389950972350204,0.411681468421275,0.370693861454946
11-23 11,0.26110827124628,0.325453822001117,0.355234163584562,0.395443637014906,0.355374108261188,0.429688264663236,0.375115382305544
11-23 12,0.403735453417335,0.283065905803032,0.350801660922347,0.416657065747699,0.373755775543857,0.421942246883526,0.381163611684729
11-23 13,0.306123387797805,0.328549882470823,0.341287602267036,0.44608608259116,0.374875598491313,0.427925057253047,0.374798532290202
11-23 14,0.3651364207131,0.355597219318324,0.36000360836013,0.382500440912686,0.367810925459779,0.399905215564627,0.500123335607287
11-23 15,0.47349990933838,0.638530185813397,0.369955329156618,0.34116167662668,0.34177379170437,0.307753078650179,0.66375
11-23 16,0.206785007394743,0.555926006610726,0.322000139392518,0.318017968157357,0.396497086527168,0.167268292480172,0.403172095307257
11-23 17,0.215581501586395,0.613964780221765,0.298978102744849,0.20223190388443,0.157092953775841,0.12825518990536,0.130985232775102
11-23 18,0.207016043896769,0.510693346596094,0.281907700904563,0.139155297730148,0.129120869409929,0.167014003604859,0.174353570803606
11-23 19,0.203666379260122,0.530045835881953,0.204527723564051,0.0565876861835355,0.151965860908477,0.185512742716989,0.186237302027092
11-23 20,0.201571164756358,0.51502666805612,0.134401301511751,0.0419542289260379,0.132664739949853,0.213931829710771,0.183771542707131
11-23 21,0.196644197011134,0.580814961957923,0.0109004229576726,0.0312040461551344,0.0807523088969886,0.227413619667228,0.291695490254212
11-23 22,0.180524777946904,0.589556342765047,0.218502794645948,0.055570538048802,0.0776728909174581,0.314604180733234,0.366076290993728
11-23 23,0.220537957338925,0.425128113595412,0.341959761474043,0.330710774799986,0.307366938112225,0.365084650549051,0.453833497178238
11-24 00,0.321995386877423,0.441372040481462,0.381940056079218,0.391678499229773,0.411126835973495,0.398735959217838,0.571779685926878
11-24 01,0.301366778873929,0.362195733627924,0.381332497099774,0.419497032248938,0.393454652166776,0.40370190836409,0.651149349336103
11-24 02,0.345354682726171,0.371319386117972,0.368087285373644,0.388765080488565,0.364808790538137,0.415195809669941,0.525402006166453
11-24 03,0.302713497750531,0.357223767832327,0.368501560002827,0.389082497124966,0.346809787863707,0.446072044256601,0.500383695030318
11-24 04,0.296959605097978,0.36255407667528,0.337333962726739,0.413561179633512,0.37051609747963,0.504748343924323,0.543871353071226
11-24 05,0.270753122292289,0.356873058879898,0.344346983380169,0.43840432268361,0.397180376387139,0.464640453681329,0.606143183821453
11-24 06,0.254057415076077,0.334312519590957,0.350301991950571,0.448694521010169,0.386109941861831,0.472189436002297,0.613912836708218
11-24 07,0.22185393315883,0.301552506913578,0.326428118278579,0.430247419653886,0.328535721645282,0.405114132058215,0.526393078943639
11-24 08,0.213450959138295,0.273340656889254,0.353114888124551,0.419975292810119,0.343611326524392,0.389440101914765,0.450727557053014
11-24 09,0.228013817329149,0.289806295258928,0.337633747669179,0.404354749423867,0.313476811374333,0.346490352836162,0.374315525097739
11-24 10,0.221141138598796,0.291571569722574,0.304959643398912,0.369725953796849,0.325870631633386,0.335448879406804,0.363144486970322
11-24 11,0.21926676756079,0.297217516706297,0.270270872213483,0.362173014359884,0.339298192629557,0.319172102558002,0.398352468598729
11-24 12,0.202133409923265,0.297930647569468,0.309982147419215,0.369725172305874,0.375470536707032,0.341021204686871,0.40258833582833
11-24 13,0.233815548846315,0.339462253030121,0.351403375530166,0.37153108526928,0.386069221150918,0.355348381720479,0.416930696973208
11-24 14,0.269877323952605,0.387630330341706,0.368967656773242,0.39154779163855,0.454679379138345,0.427623855562528,0.448596034713393
11-24 15,0.281352602347818,0.4539121562523,0.349526858376169,0.300623846533285,0.356520213155884,0.34914339964779,0.334769543353462
11-24 16,0.184909756570117,0.472357448917197,0.139529341416429,0.21158300752556,0.171818529049967,0.128783328967502,0.181645619547259
11-24 17,0.165122715716844,0.364291609802218,0.0682666039217692,0.0730476225670691,0.187653395467459,0.0655617178334121,0.269740086524843
11-24 18,0.138165215878461,0.418321198735968,0.0269353921570446,0.0332717420009866,0.203187602659658,0.0226441513220619,0.281894617194685
11-24 19,0.137157219002957,0.347590335288195,0.0865636341718283,0.0311486236682002,0.209486633917945,0.0064935625074701,0.307115092085566
11-24 20,0.151714378591171,0.40129707751607,0.181712618409434,0.0142148919260924,0.255022472071429,0.0630932241893916,0.315559481238898
11-24 21,0.128644942617918,0.470929739093579,0.247316498703539,0.00925583735048376,0.267415225560648,0.0452224824684769,0.319484509249421
11-24 22,0.113643048928721,0.354576254953182,0.266568568847877,0.0118045629380036,0.265962876187136,0.0741635205123577,0.327474740482371
11-24 23,0.36290182788646,0.490170432099733,0.323539581328041,0.306173119441721,0.378650163103806,0.260432410507996,0.345071276953986
11-25 00,0.375603580685233,0.467214465611694,0.371123188246883,0.454343673835177,0.475694058596064,0.483902182035225,0.52958864192671
11-25 01,0.620196329103501,0.412296376846231,0.364882877752065,0.398247157553756,0.49350556118412,0.598658618950557,0.490799302659525
11-25 02,0.565837759921131,0.358781538224909,0.365810071917565,0.346447209591547,0.479939822918281,0.66375,0.468556604922817
11-25 03,0.506862844891048,0.362235390654549,0.375854364612011,0.358871185911271,0.468907010715069,0.66375,0.508576765257847
11-25 04,0.351353075394823,0.357183584819478,0.383033666620465,0.367391712951003,0.53570698939426,0.66375,0.507793891429866
11-25 05,0.465901908167588,0.352407049112439,0.387679364983034,0.381270912702602,0.555025531995264,0.66375,0.544660834330815
11-25 06,0.30716881567338,0.33087611566214,0.344487948302144,0.401944889330364,0.5532682427277,0.66375,0.551753812974537
11-25 07,0.139344159526379,0.312495899611282,0.32295108011506,0.358755816034293,0.480279640070653,0.644540763488512,0.504904055680679
11-25 08,0.192154303042909,0.323779244651317,0.372708425852716,0.351674915320509,0.4896104262756,0.61616229442738,0.515158698279391
